project_id,year,domain,model_type,dataset_size,class_imbalance_ratio,label_noise_level,missing_data_ratio,data_leakage,overfitting_score,train_val_gap,unstable_training,underfitting_flag,accuracy,precision,recall,f1_score,roc_auc,failure_type,applied_augmentation,rebalancing_method,architecture_change,threshold_optimization,post_fix_f1_score
PRJ_654,2025,medical,CNN,44685,0.206628147259762,0.09037901935600876,0.07124206643431141,0,0.4485256078824824,0.14542251754706914,1,0,0.655862365881273,0.7363066043170697,0.7479679172741898,0.6057664467521928,0.8832134541280817,class_imbalance,GAN,oversampling,0,0,0.7490986230962275
PRJ_655,2021,fraud,EfficientNet,44177,0.1538555562348999,0.07981557673180345,0.22257855208016278,0,0.1893337534970705,0.08460820709769097,0,0,0.8916899889026444,0.657157439362346,0.5423349071376447,0.7675488346917256,0.7625884622335467,label_noise,none,oversampling,1,0,1.0
PRJ_656,2021,fraud,Hybrid,53950,0.08429773007455373,0.09543975940004724,0.23913193726950227,0,0.1636418413279237,0.34846813278438904,0,0,0.8156295931526775,0.828411153257105,0.8269023296921654,0.6570282743284444,0.6332262033479663,data_quality,SMOTE,class_weight,0,1,0.7442209191400707
PRJ_657,2018,nlp,DenseNet,46374,0.24972673308813878,0.0830705069222813,0.06222459629829799,0,0.4646270708685445,0.005463134570431994,0,0,0.5938176402992212,0.9888617559363218,0.8952960643252064,0.5149044920161653,0.7715390168227594,label_noise,none,class_weight,0,0,0.6798556301472461
PRJ_658,2021,medical,XGBoost,43942,0.33900454887534476,0.23047433329389488,0.20074800446678823,0,0.9261457472705857,0.08627452556394828,0,0,0.851729369947888,0.884269048505708,0.7138032437210149,0.6610770546239674,0.8867671184107164,data_quality,none,undersampling,1,1,0.7921812856646746
PRJ_659,2023,recommender,CNN,45810,0.08246869670771638,0.0787528922737797,0.1863960845557145,0,0.7981829895748429,0.05088164773511235,0,0,0.8910670870796242,0.6458293852504685,0.5616278099754408,0.7518387618601707,0.8820173413900524,poor_generalization,MixUp,undersampling,0,0,0.9719556558246203
PRJ_660,2022,finance,XGBoost,93235,0.2549620778759828,0.14650144319859562,0.16317225983523143,0,0.5374680645053053,0.05703875146543731,0,0,0.5485218818260654,0.5037017293224457,0.9084100132319343,0.472195163956241,0.7809327717174626,deployment_shift,MixUp,undersampling,0,1,0.5716301128751445
PRJ_661,2022,finance,EfficientNet,45613,0.43889927772571874,0.2938841667296823,0.24509787984017334,0,0.13545861490923627,0.32888959987871624,1,0,0.6512565349375119,0.6003724745847647,0.7057606097171105,0.5974279582539449,0.8102948490530699,data_quality,SMOTE,class_weight,0,0,0.7928808899724948
PRJ_662,2022,computer_vision,Transformer,83949,0.16687102551826757,0.22590306020628767,0.2284339187774855,0,0.6180428120817557,0.1840264955831804,0,0,0.8331606891298386,0.8215893084349479,0.9411062059086568,0.7450790568839905,0.740752666668225,label_noise,MixUp,oversampling,0,0,0.8613384107447905
PRJ_663,2018,fraud,Transformer,70553,0.5748978104779082,0.13985706904666015,0.16364620004786506,0,0.017797996720949283,0.17605216730952025,0,0,0.541399001437427,0.8621203934067063,0.9477018622791278,0.4533730730986748,0.8662388797386635,label_noise,GAN,oversampling,0,0,0.6871689381987545
PRJ_664,2026,nlp,Hybrid,50054,0.4077347255108984,0.15629536275252018,0.18009532771659859,0,0.23081778518778162,0.3394945311015871,0,0,0.7807643607727772,0.944053959505736,0.7367698234494453,0.6631227124463431,0.8612983358311874,poor_generalization,SMOTE,undersampling,1,1,0.8175785097041324
PRJ_665,2022,medical,DenseNet,10335,0.33734540511975825,0.07393796089125153,0.035799375970060526,0,0.5914499314430248,0.14323412075735129,1,0,0.7231794965737922,0.990161036363913,0.8081458951272305,0.6454376959920324,0.6642124888890969,class_imbalance,GAN,undersampling,0,1,0.7032244374499066
PRJ_666,2018,nlp,Hybrid,67294,0.2771845226456911,0.07161864357334351,0.22940829773042754,0,0.08674327262335257,0.046817832550707816,0,0,0.5312438755004625,0.9585877175620325,0.8707700684738167,0.41713160747230604,0.717422272088446,poor_generalization,GAN,oversampling,0,0,0.5736113449176886
PRJ_667,2023,fraud,CNN,7573,0.36960866408523513,0.19603002577434006,0.17139421545384928,0,0.7598069071003198,0.26022199152489583,0,0,0.7740762428057455,0.5200993456289382,0.8809478960939532,0.7200284874254717,0.6348560269149186,deployment_shift,SMOTE,class_weight,0,0,0.9498529075575659
PRJ_668,2023,nlp,Hybrid,72102,0.3846161389970616,0.2524818694975513,0.03314235083628367,0,0.07255637542916615,0.1418879223595206,0,0,0.7638912561619537,0.6057504802898936,0.6435015527545993,0.6276211480014051,0.9186650691599494,deployment_shift,GAN,oversampling,0,0,0.6838005725156682
PRJ_669,2024,fraud,Transformer,94017,0.2601454889960972,0.27948861102403183,0.18422829965937898,0,0.952237285415744,0.17702832266468374,0,0,0.7775948279277278,0.5883801145505246,0.7960321538774584,0.6770673283874213,0.7890408482769871,poor_generalization,SMOTE,undersampling,0,0,0.7478707787464418
PRJ_670,2026,fraud,Transformer,48047,0.1848109635138618,0.1466058585378442,0.019379427448246445,0,0.15916473808865395,0.006035212084277975,0,0,0.5763096608066879,0.7759506092475862,0.9166108856857502,0.4781637568903628,0.8808261928438672,data_quality,SMOTE,oversampling,0,1,0.6120331556755441
PRJ_671,2022,nlp,Transformer,113265,0.08923316799881029,0.07960535150261727,0.08258627294124798,0,0.14670057583365992,0.3363699578359406,0,0,0.7194707500597588,0.7247605862978515,0.7749026296863474,0.639532625689744,0.9138034675873961,label_noise,none,oversampling,0,0,0.6935947192564142
PRJ_672,2026,nlp,XGBoost,46934,0.41366303579149605,0.25934686067863705,0.1518311480644315,0,0.6302625280840807,0.17682428415768922,0,0,0.5000962678971609,0.985082232262043,0.8648031435419319,0.32927520769518714,0.687572487512434,deployment_shift,GAN,class_weight,1,0,0.4453176750404163
PRJ_673,2026,computer_vision,DenseNet,57295,0.059567851771626934,0.037903470608460006,0.1210114689900948,0,0.3699300045901225,0.3307695635867445,0,0,0.7101045386871755,0.8624854024376954,0.5078474676712232,0.5548122635400996,0.7012832532619931,model_complexity,SMOTE,class_weight,0,0,0.798799705629518
PRJ_674,2023,nlp,DenseNet,43317,0.8116803810668195,0.2814705966766898,0.011073180145523193,0,0.12589797654172508,0.18111465467813695,0,0,0.7998971025691273,0.9896978651331197,0.6288829434311116,0.7391836869054537,0.760594468860974,deployment_shift,none,oversampling,0,0,0.8826428475104695
PRJ_675,2025,medical,EfficientNet,69335,0.39369701753410047,0.22768032186811601,0.029559543931565818,0,0.7319041990130318,0.22437089841770455,0,0,0.6479865977623478,0.7604166032237862,0.795201862826953,0.575264190264265,0.621029805027956,poor_generalization,GAN,undersampling,1,0,0.6768593561231614
PRJ_676,2021,nlp,Hybrid,70315,0.26907652580138836,0.2521477525247241,0.20809634142896424,0,0.6828276445685459,0.35896278767694345,0,1,0.7671179171226279,0.5067907939493849,0.6745412691326186,0.6172506465910312,0.6462344406050591,class_imbalance,none,undersampling,0,1,0.8072825850056582
PRJ_677,2026,recommender,CNN,69245,0.25300623979901815,0.24871128442278537,0.009959772709514925,0,0.4333808481149408,0.18356660971949412,1,0,0.8982262643999528,0.8136622347615856,0.7100313347897236,0.7578893750191543,0.6214011633666902,model_complexity,GAN,undersampling,0,1,1.0
PRJ_678,2019,finance,XGBoost,29751,0.15820158675991108,0.1404679212277897,0.22208145367565552,0,0.40419213418668065,0.28074220426024804,0,1,0.806679129533393,0.5231399397446237,0.9406265909722799,0.6348877918381223,0.9130323345666995,class_imbalance,GAN,undersampling,0,0,0.8475402521082531
PRJ_679,2020,fraud,XGBoost,43190,0.3074155557789291,0.12321281877100146,0.20957279846352847,0,0.6881671175489188,0.28191479473610614,0,0,0.8923807189410475,0.7970677919868977,0.657535813356616,0.7456152381673575,0.7224483286962823,deployment_shift,SMOTE,none,1,0,0.9704926456279195
PRJ_680,2024,finance,XGBoost,21260,0.4984830389760195,0.26468086935587287,0.06109543658545963,0,0.8905511487694656,0.17182665312285145,0,1,0.5382374945210789,0.6498458829372823,0.6444954659709707,0.4221394533887129,0.8798582779797148,label_noise,GAN,none,0,1,0.6074188506874608
PRJ_681,2023,nlp,EfficientNet,93056,0.13155043875299838,0.04988231051463249,0.20873856555816003,0,0.35814686640169313,0.07717377451711811,0,0,0.6434493628092995,0.7445086901732971,0.8989656837556578,0.5251944699410004,0.7991395118164343,class_imbalance,MixUp,class_weight,1,1,0.5807888493960722
PRJ_682,2023,medical,DenseNet,83106,0.37818542039337744,0.020912323940688347,0.21496286797891578,0,0.06513723867089594,0.3120907666471579,0,0,0.8111248573775669,0.5022408466627644,0.750616363339204,0.7243403636428151,0.8466926691310678,deployment_shift,MixUp,none,0,1,0.9279468544936316
PRJ_683,2022,computer_vision,DenseNet,116796,0.5614393887847898,0.04376073808616882,0.04630583270773447,0,0.43803178313446967,0.3103895634999553,0,0,0.5817785468262652,0.5244208116603719,0.938970781999803,0.49597342612141837,0.6279408732970057,data_quality,GAN,none,0,0,0.5912841958266766
PRJ_684,2022,fraud,Hybrid,72031,0.08342536275278868,0.1232529532442729,0.09289646022813375,0,0.24051204240553692,0.12266745212524657,1,0,0.6187408137119941,0.9937978872566404,0.6862334739128366,0.5458797757063119,0.7601693214063043,model_complexity,MixUp,none,0,0,0.6234965070267137
PRJ_685,2018,medical,XGBoost,65430,0.4163183049252251,0.038728904957890005,0.11412793918044756,1,0.3288330468811903,0.35057170993697406,0,1,0.6086778464677037,0.8950547561335472,0.8297984135294074,0.5058920881039046,0.8998045554796101,deployment_shift,GAN,oversampling,0,0,0.5747546183964541
PRJ_686,2021,fraud,Transformer,42008,0.18715133864066044,0.22815060132517193,0.13079450245987517,0,0.9356551294095445,0.23444813952219878,0,0,0.8696950803256531,0.9147615827503773,0.9182600972237894,0.6959392437321489,0.885077788845686,class_imbalance,GAN,class_weight,0,0,0.9147162368652753
PRJ_687,2018,computer_vision,XGBoost,35380,0.2882886075671434,0.15800680767790534,0.23167821132694333,0,0.593516892113864,0.08299093106258836,0,0,0.5126460045084968,0.5610217810149063,0.5393666841317408,0.346637170814181,0.8380214885117846,data_quality,GAN,undersampling,0,1,0.4070476504876424
PRJ_688,2026,nlp,EfficientNet,40929,0.2494379949003767,0.16344059348279305,0.02070106867863644,0,0.49287589713529933,0.2533134054558752,0,0,0.8310878991164032,0.6723800936346478,0.7414357272781218,0.6862942793078989,0.664551726958881,deployment_shift,GAN,class_weight,0,0,0.8476877860599885
PRJ_689,2020,medical,EfficientNet,111872,0.4371271720791891,0.05127158698328207,0.1081877172777499,0,0.8363910602863055,0.18351594611614314,0,1,0.6425186862207427,0.9124008957170837,0.997126659543268,0.5337738928276702,0.6588667745498891,class_imbalance,none,undersampling,0,0,0.7445260318037661
PRJ_690,2025,medical,XGBoost,48725,0.07161034518634518,0.12328254996619424,0.1505134182317613,0,0.8523231747755152,0.39720747168492493,0,0,0.7539814851889157,0.8129675571097255,0.9611627891104664,0.6975639930413466,0.6125084931046136,poor_generalization,SMOTE,oversampling,1,1,0.9475425263823565
PRJ_691,2018,medical,EfficientNet,57555,0.16421245322378658,0.02325942348275176,0.201319696332103,0,0.41189829760993657,0.029353606660803423,0,0,0.5557613768046019,0.9176086303043844,0.6048694969692829,0.442961684785321,0.7149080486252691,class_imbalance,GAN,class_weight,1,1,0.6692192862856482
PRJ_692,2025,finance,DenseNet,19336,0.6387635617201824,0.22982399973546636,0.1113236930938026,0,0.5241115412269551,0.01313417163355104,0,0,0.6384009651889105,0.6807951332101548,0.9662252105403216,0.5207201539570511,0.8207129650777132,poor_generalization,none,class_weight,1,1,0.7204319510911864
PRJ_693,2022,recommender,Transformer,16111,0.25620547043283337,0.14847348143299816,0.11784203892537265,0,0.20866762451159182,0.19841195770141773,0,0,0.8825036792109525,0.6804034131228756,0.9131796050875021,0.7674444967765559,0.7582486692928566,deployment_shift,none,oversampling,0,1,0.9745698576341555
PRJ_694,2024,computer_vision,EfficientNet,114417,0.05,0.18345947838443216,0.05986619488361669,0,0.4166318501194115,0.14145514525604416,0,0,0.846961645289827,0.7833337268750823,0.8270841559959661,0.7478966954798151,0.7077123308127371,model_complexity,SMOTE,none,0,1,0.863709258859997
PRJ_695,2026,fraud,DenseNet,76595,0.3094144554885611,0.15999805282588092,0.16487254277191296,0,0.14908974876824777,0.3940135380023839,1,0,0.5166412933421285,0.7057558014496053,0.591922863444649,0.35841973093202595,0.9294939134964754,class_imbalance,MixUp,class_weight,0,1,0.420813932327908
PRJ_696,2018,fraud,Hybrid,41126,0.12685537574523986,0.14458328381781624,0.010617727622102835,1,0.18076991930090314,0.23639467398725397,0,0,0.6850135941513202,0.9973768440309858,0.909569318875816,0.5721724678393011,0.7944962392521054,data_quality,none,oversampling,0,1,0.7780397209031985
PRJ_697,2025,nlp,EfficientNet,68451,0.30831925395473675,0.23038126548540333,0.21323108954461242,0,0.8413083514997018,0.27087603759071416,0,0,0.8115570580410287,0.9426144921055863,0.6260073668395263,0.6668971913158743,0.7334016786763677,model_complexity,none,undersampling,1,0,0.8196904938204035
PRJ_698,2018,nlp,Transformer,90588,0.3625602735352255,0.1393110960546123,0.1290311460506217,0,0.7792031367651079,0.07629930548232111,0,0,0.6331054861342718,0.5922675253683221,0.6366017530251162,0.5416049948074094,0.743145276306842,label_noise,GAN,none,0,1,0.7227947369750878
PRJ_699,2022,fraud,DenseNet,103315,0.059060949840891844,0.23609702501544755,0.0835658436948023,1,0.1153902290099238,0.1385574272200436,1,0,0.8524998113290423,0.5145507256614883,0.5115498367121236,0.7102632984587511,0.7807793619186011,class_imbalance,MixUp,none,0,0,0.9247360012212373
PRJ_700,2021,finance,DenseNet,88304,0.7367785475900139,0.06078564573758357,0.22957568550244323,0,0.1707545509961964,0.014683193121851358,0,0,0.8433118891423821,0.70256303666843,0.936260258423091,0.7634552432693292,0.783647639413793,data_quality,MixUp,undersampling,0,1,0.9885877680512319
PRJ_701,2024,finance,Hybrid,104639,0.27190152469453,0.2283814288876081,0.2385578393691054,0,0.19274350721236844,0.12100158414056464,0,0,0.6485735802586929,0.6018243205616387,0.8219989768152367,0.47416354722885257,0.9480767864771955,label_noise,SMOTE,undersampling,0,0,0.5623220003240204
PRJ_702,2025,recommender,EfficientNet,52688,0.3334002668874933,0.14149584039851656,0.06722607614037035,0,0.9880866567365598,0.1753675458807646,0,1,0.5224116532995655,0.8965308604517739,0.6991551839317857,0.4111130009680901,0.9438382687679691,deployment_shift,GAN,undersampling,0,0,0.4716312952162258
PRJ_703,2026,recommender,CNN,40885,0.30349753174891236,0.03240759580744605,0.1337195018910389,0,0.311442524332299,0.32009368557326506,0,0,0.7221974729577605,0.5514244860309023,0.7153872061187424,0.6561992125133069,0.718095148040252,model_complexity,MixUp,class_weight,0,1,0.8990344647395372
PRJ_704,2026,recommender,CNN,110936,0.10522160485559329,0.14750633581013137,0.2181530437193963,0,0.5706441825450448,0.35367778849134773,0,0,0.620559350966873,0.9631137251029149,0.676577201141269,0.5466700968157088,0.7605550884700842,deployment_shift,none,oversampling,1,0,0.6248339404424679
PRJ_705,2019,computer_vision,DenseNet,19830,0.29124293361093284,0.22156784943473853,0.06628725055425266,1,0.8795632376127812,0.23201742211923937,0,0,0.5067573420286073,0.8699108171827983,0.7690717150407271,0.3848023176485755,0.6305645803954641,deployment_shift,GAN,oversampling,1,0,0.6065847828677038
PRJ_706,2023,computer_vision,Transformer,81254,0.36957164137735615,0.08698112809871335,0.04667098147857918,1,0.14060580407652679,0.028470719545470716,0,0,0.662559941141799,0.9140274864846365,0.835993935701163,0.5029759290071791,0.9397548573950281,label_noise,none,class_weight,0,0,0.7460675646951398
PRJ_707,2022,nlp,EfficientNet,12713,0.06600989828761235,0.13401646679696208,0.0906841619931209,0,0.21147228130587925,0.1928865090241546,0,0,0.506771740970214,0.6484459146997144,0.9657479466945241,0.3784574554329957,0.7577785077071346,model_complexity,GAN,none,0,0,0.4955070225730619
PRJ_708,2024,nlp,Hybrid,88696,0.5901476370981721,0.22113748976924322,0.14110073137764997,0,0.7866130612179019,0.145800385819517,1,0,0.8546679026608832,0.6997001508891474,0.9177696396207127,0.7048344443425716,0.8554559044249243,deployment_shift,MixUp,undersampling,1,0,0.884298539026658
PRJ_709,2019,computer_vision,XGBoost,63702,0.445774784570579,0.17638011991027935,0.21058919692959552,0,0.6757909636279851,0.16587606166631455,0,0,0.613824335904641,0.5971164648477909,0.7077797660616583,0.47750304422168627,0.7345186597854847,label_noise,none,undersampling,1,1,0.552149977823647
PRJ_710,2025,finance,DenseNet,118029,0.215518522910634,0.010258634976356651,0.20470822480352946,0,0.4373612915626147,0.030137647029260296,1,1,0.5801064618871985,0.8422163447907993,0.7339462640660125,0.44322328345153245,0.6325008155302324,poor_generalization,MixUp,oversampling,1,0,0.5865501574415699
PRJ_711,2025,fraud,Hybrid,113331,0.3526580453668233,0.12693402929873587,0.034304307902516484,0,0.45253364402930063,0.20262152635256708,0,0,0.5642061661122765,0.6287838628247584,0.7719492103565737,0.5026695703019762,0.8588429020572474,poor_generalization,none,oversampling,0,0,0.5936883210466982
PRJ_712,2021,medical,Hybrid,99080,0.34392600377752436,0.15389365257430254,0.1846655133904563,0,0.25064425511597965,0.0916740957724787,0,0,0.8629158245810288,0.7909801770095962,0.9544989971864056,0.6747613971729585,0.7351108671591767,class_imbalance,SMOTE,none,1,1,0.8317827531730791
PRJ_713,2022,medical,EfficientNet,52081,0.07184698346862466,0.28565215123688437,0.23964346078233953,0,0.4187544979202146,0.16739630571410524,0,0,0.7899325494097236,0.8367449057565917,0.7109910830532855,0.607363151798252,0.9053433869069347,data_quality,none,class_weight,0,0,0.8411623844140641
